label,text
0,pimpin pimpin harap pasuk kawasan felda masuk menteri selangor datuk seri mohamed azmin ali
-1,pakat harap marah
1,usaha alu alu bawa impak dunia hotel negara
-1,elak persepsi orang ramai undang undang negara rana lindung rakyat lindung jenayah
1,menang kes saman daily mirror akhbar tempat london hubung kes lapor palsu
1,nasihat resap air lalu ubah
-1,berita palsu libat raja sahaja
1,raja galak inisiatif perkasa belia arah pimpin penuh kembang ekonomi pesat cemar alam
1,mahu alit tumbuh kuantiti tumbuh
1,nak anggar bn kalah tunggu pilihanraya
1,mahukan didik anak
-1,surat mab berbeza tuju keluarga peguam
1,lepas duduk rak rak sukan runding
-1,fitnah terusi laman sosial impak negatif nama turun nama
1,beliau patut dar artikel deklarasi jagat hak asasi manusia bebas hati nurani
1,penting pusat tahfiz daftar selamat ajar
-1,risiko tukar import
1,jaga kebaji
1,wakil rakyat mudah damping bawa manfaat masyarakat
1,kurang semua mangsa jaga bintang
1,dari wacana berat belah pilih hadir boleh muka fakta alternatif mampu tun dr mahathir
0,indonesia rak negara ambil tindak rana putus doj isu kait mdb ambil tindak
-1,rakyat sabah marah
1,letak golong wanita duduk istimewa
-1,letak batu pisah terus serang label pelbagai gelar
0,contoh undi sekolah a sempadan guna pakai tukar sekolah b sekolah c
1,berita palsu henti
-1,julai ogos november menteri wang lap syarikat antarabangsa minat coming soon coming soon
0,negara muflis negara gagal
1,lebih pusat tahfiz jangka selenggara hujung mac
1,harap mohon timbang kkm rana hospital bentong hospital pakar
1,peluang bangun tani industri ekonomi malaysia
1,program tolak fahaman perbezaan kaum bangsa agama umur ruang golong autisme sumbang hasrat misi tubuh
-1,foto muncul lesap timbul rana pilih raya
1,harap spekulasi andai hubung perkara sensitif
-1,tuduh sebab buruk sangka kalang netizen lantas jejas reputasi integriti anak guam
-1,tan sri mahu baca payah bentang
0,mahu runding mahu bincang makna iktiraf tuntut
-1,ramai sahaja mahu tetap gagal cari kerja suai bidang
1,tiada amanah nak lawan kerusi dun gentar
-1,peras projek laksana salah harga murah
1,dapat perdana menteri pegang jawat menteri wang
1,tukar tukar rana menteri tentu selamat aman negara
0,kesan kumulatif umur lepas ianya
1,papar langsung boleh sesi sidang tonton masyarakat dunia
1,gelombang sokong
1,rakyat malaysia sentiasa tenang ikut berita tempat kembang kini
1,raja mandai mandai laksana penuh minta cadang terima peringkat bawah
-1,dorong laku amal salah kalang masyarakat
-1,salahguna jelang pru
1,sahkan oleh putus sulit
0,orang masuk negara
-1,kilan nyata beliau rana takat wanita kabinet
1,sedia depan pas
1,anggota tugas bekal alat komunikasi government integrated radio network girn majlis selamat negara
1,masa akta berita palsu cadang raja segera laksana imej negara pulih baik negara rakyat
1,kr m tawar harga kompetitif stock keeping unit sku produk jenama bungkus produk
1,tengah syukur bantu terima ramai percaya raja patut
-1,saran pasu nilai mampu wang kemaruk tukar main import jendela pindah
1,jadi istimewa kuat timbal kerja gigih
-1,punca kurang tiada calon wibawa upaya bawa cabar
-1,perkara malu jejas teruk
1,bikum untuk rm juta sabah pelbagai bantu sumbang kit makan
1,raja china duta besar malaysia komitmen mengimport minyak sawit malaysia negara satu eropah eu mahu beli minyak sawit malaysi
-1,masuk akal
1,operator bas henti henti rata usaha operasi kos operasi tingkat rugi alami sebab sebahagian lalu untung
1,tan getah asli hasil malaysia bekal kebun lembaga getah malaysia lgm saran kaji kaedah tingkat guna getah komersial
0,raja atas tambang mahal undi sabah sarawak undi
1,tahan hak istimewa melayu agama islam agama sekutu bahasa melayu bahasa bangsa daulat
-1,label zalim rana hakikat beliau wujud akta selamat negeri isa tahan atus orang
-1,dua alami krisis ekonomi politik
1,manusia lahir bebas segi maruah hak
1,inkues cadang selaras prihatin orang ramai tunjuk kes
1,mengenepikan asa cemburu iri hati bincang rencana laku adil
1,beliau pimpin galak cebur bidang keusahawanan
0,niaga wajib jual barangan harga rendah lebih harga maksimum letak tanda harga khas merah jambu membezakannya barangan
0,tengok negara bab agama hukum ubah kata pangkal jalan persepsi dah
-1,kesal tikai tindakkanya muat video laman instagram ig papar tampil seksi gaun ketat singkat lengan
1,perdana menteri datuk seri najib tun razak beliau tikai sumbang robert kuok ekonomi negara
1,kadar kebolehpasaran graduan negara
-1,hantar minta kendali laman ahad buang fail sebarang respons
1,harap tempoh berkempen tiada unsur sabotaj cuba lawan
-1,underdog jentera parti bijak susun strategi bn peluang menang calon alam zulhasnan raja nong chik lebih banding calon bangkang
1,nak lihat kakitangan tugas tiada tiris laku capai kpi tetap patuh atur penuh integriti
1,sebar media sosial siasat kait suruhanjaya komunikasi multimedia mcmc ianya perkara sebab provokasi rakyat jelang pru
1,wujud paksa undi rakyat bebas undi calon pilih pilih raya
1,emosi
1,lahir kagum sikap
1,percaya buat jijik bertanggungjawab namewee in sokong rakyat bilang kaum agama negara
-1,bawa lancong warungwarung kedai makan tepi sungai duduk jauh
-1,malang kos logistik balik projek
1,terima kasih langkah berani tinggal enam trafik tumpang lcct lonjak atus juta juta
-1,bimbang lihat guna jalan raya telefon bimbit utama tunggang motosikal tindak wajar rana ganggu bahaya nyawa guna jalan raya
1,mahu jujur wajib laku jujur
-1,buku buku jarang baca rana tahap baca malaysia
-1,kait amal bebas hujah bahawa hak undi rangkum hak undi
1,stem jadi utama pelan didik malaysia pelan laksana stem muktamad raja malaysia gerak iring ubah teknologi
-1,nak jual tanah aset negara pimpin tun mahathir
1,tan sri benar bawa paksa akur
0,tradisi lantan terima calon perkara
1,nafi bangun bina hotel baharu zaman najib langkawi lazim bina
1,undi pecah pakat bangkang lebih bn
1,nafi mahathir hubung peribadi rapat kuat duduk kedah kubang pasu langkawi
0,tau tuan tuan
1,lagi negara demokratik siapa tanding mahu
1,pru jelang raja bina sekolah rendah cina
-1,kelompok diskriminasi polisi golong graduan kelas kelas peluang pegawai tadbir diplomatik khidmat awam
1,bukti rampas dakwa perinci
1,sentiasa gabung
1,kena serah bulat bulat pucuk pimpin parti tentu calon tanding
-1,adil rana mangsa banjir
0,malaysia ambil masuk
1,parti parti politik wajar asa bimbang telus proses pilih raya sedia amal negara
-1,ulas nafi wujud cubaan sogok undi pakat bangkang sebar dakwa buat ngabur giat
1,negeri negeri ni pilih kerusi topik hangat akur
1,undi undi rana parti menang bentuk raja
1,banyak pusat tahfiz daftar fokus utama fasa kerja dawai
-1,kadang kadang perkara elak akibat emosi kawal
1,justeru raja kenal smo cari calon pra ejen indonesia bawa masuk daftar
-1,mdb tubuh projek khusus asal gabung projek kait janakuasa tenaga projek alami penstrukturan
1,negara janji kerjasama bidang selamat lawat kukuh hubung hala malaysia arab saudi
0,diplomat hadir kapasiti duduk negara anggota pbb
1,raja tingkat maju bidang didik proses ajar ajar
-1,rancang rangkai dedak atur cuba keliru rakyat buruk satu
1,pandai pandai komen taman ilmu bangun didik rakyat terengganu
0,tak nak ambil orang
-1,gera parti orang liang rana tipu janji mahu tolong
-1,akta ambil tanah raja bunuh legasi kampung hak milik orang melayu anugerah hasil ken sultan selangor
-1,faham faham ulas
-1,ayat bunyi strategi politik calon perdana menteri pakat harap tuai dap tun dr mahathir mohamad bimbang contoh buat abdullah bin ubay
1,sedia untuk baik pulih bangun kuil baik pulih naik taraf sekolah jenis bangsa tamil
1,taja didik peringkat tinggi
1,kabinet sekutu ramai menteri datang sarawak
0,ali wang keluarga hitam putih pandang
0,malaysia muka mohon wisma putra menteri thailand tunggu jawapan negara
1,juang gagah berani tolak ansur menang jalan amanah pimpin
-1,gsps amal difikirkan sudut elak situasi buah manfaat teruk kesan negatif laksana gsps
0,tiada jppm lewat daftar ph
-1,kali musim raya lebuh raya sesak rana lorong sedia tampung kenderaan tambah
-1,cuba cari kerja panggil temu duga
1,defendan mohd rafizi olah gambar bahawa ltat dana bayar gratuiti pesara pesara tentera walhal nyata
1,mohon kkm timbang tambah pusat dialisis chemomoi rana hospital bentong
0,ros siasat adu
-1,sokong bn
1,harap isu kait golong muda kerja didik rumah perhati manifesto umum
-1,pilih raya dakwa rakyat bangladesh bawa masuk malaysia berita palsu
1,perkara satu politik insya allah bangun negara satu padu
0,rafizi daftar tanah mac pengerusi diberitahu daftar plot
1,tribunal sahaja kendali kes ganggu seksual peran nasihat cadang lapor kesan raja
1,mahu tidak mampu lawan juang tentu sejahtera rakyat tahan generasi
0,bank negara keluar nyata hubung status bon
1,runding cari selesai bincang
1,laku rakyat rana hujung rakyat malaysia cari wang mydin rm juta tahun
-1,ramai sifat sifat umpama ramai dakwa milik
-1,menang kacau sahaja
-1,perdana menteri najib razak keluar saman fitnah ahli parlimen petaling jaya tony pua rana keluar fitnah beliau naib presiden pkr rafizi ramli saman lembaga tabung angkat tentera ltat fitnah keluar kait mdb
1,tambah operator terbang pilih tambah rakyat terus aktiviti hubung niaga urus raja didik lancong labu
1,raya raya puasa raya dah nak
1,paip tahan mudah rosak jaga elok
-1,polis paksa tumpu perhati kawasan anggap hotspot individu kenal cenderung timbul isu kacau pru
1,jempol kubu kuat umno negeri sembilan rana kawasan kawasan felda
-1,ambil dadah campur dos sebab laku berbeza orang jangka
-1,makna buruk pergi ceramah bangkang dengar sihat demam
-1,zong wakil puak puak chauvinis oportunis cuba ambil sempat tuntut tangguk air keruh pandang pru
0,sahaja malaysia negara
1,hadir perhati asing pru alu alu
1,cadang rana dasar prosedur kanak kanak tempat institusi dasar perintah mahkamah jalan selesai
1,nak galak minum tum nak tanam bawa daun tum negara
1,bawa beg plastik sen hidup bawa beg
-1,tiada penguatkuasaan jalan syarikat bayar gaji minimum
1,elak calon depan lepas nama calon
-1,jelas benar curi laku
1,bimbang kalang islam putus hubung keluarga anut islam
1,makna selesai ambil jalan mudah tukar raja perdana menteri
-1,awas gelombang fitnah
0,malaysia sebahagian nusantara terima islam
1,biar laku sebahagian tanggungjawab sosial korporat
1,boleh jawapan alhamdulillah kempen kesan
1,tindak ganggu kerja
1,peluang pilih sia sia konteks pilih pimpin gerak sistem demokrasi
1,masyarakat generasi biar
1,aku depan hadirin melayu
0,negeri terima arah parti parti perlu
0,cawangan usia
-1,ahli satu sibuk urus parti
1,sejarah buka felda lurah bilut lepas kekal buku sejarah ajar ulang capai
0,bayar duti setem rm juta
-1,kanak kanak kerja seks dewasa kali ada hubung seks
0,rakyat pimpin ppbm dap
0,tumbuh angka tunjuk
0,rasmi bincang
1,jadi libat selamat jalan raya miros libat
1,spr kekal putus wajib gabung bangkang pkr hormat
-1,patut isu timbul rana jelas buat bertanggungjawab memutarbelitkan nyata reka fitnah
1,hina siapa
-1,bagi kalang
0,akta hasut undang undang sedia
1,tujuh negara tuju hantar wakil perhati pru
1,klinik sedia rawat asas babit rawat sakit ringan demam batuk selesema prosedur rawat cuci luka uji makmal ringkas uji glukos darah kapilari uji air kencing urine dipstick
0,ada syarikat kontrak tender buka pegawai khas menteri negeri kontrak swasta
-1,giat gelap propaganda sebar sebarang maklumat bentuk berita palsu media sosial hasut emosi negatif benci keliru pecah belah sebab ketidakharmonian kalang rakyat malaysia kerja risik musnah negara
1,nak tuding jari orang
-1,putus majlis tinggi umno tangguh pilih parti lebih canggah fasal lembaga umno
1,raja harap langkah langkah perdana menteri datuk seri najib tun razak terus
0,pakat pas umno laku sokong laku terus juang dasar islam
1,dapat raja kali ganda dapat raja
-1,nak bazirkan duit perkara bantu susah golong lgbt persepsi negatif
1,rawat capai baik negara rana negara dunia compulsory licence cl rawat hepatitis c
1,hadir ejen ejen calon tiga bukti bahawa spr nafi hak perhati proses pilih raya
1,perlu idea segar
0,asas tulis simpul lalu
-1,gantung hutan upacara rana bala luas kawasan hutan kecil
0,portal tulis upah bayar tulis
0,dapat tiada rit rayu
1,guru aset sistem didik dar ramai guru optimum sumber teknologi kaya alit ajar ajar
1,oleh maklumat sah dakwa
1,bijak nilai hujah gabung bangkang pasti hias maki hamun pimpin pimpin
1,personaliti dua berbeza bawa ubah sahaja bahagian negeri
1,baca aji ajar solat kawan kawan
-1,takat jawapan cadang inkues
1,duduk strategik puncak bukit sebab lokasi selamat
0,intipati temuramah tok guru presiden pas datuk abdul had awang hudud malaysian development had mdb manifesto gagas sejahtera
1,mesti kukuh parti rana pilihanraya kali pilihanraya harap terengganu mantap duduk langsung parti
1,prosiding pac telus lapor pac keluar
1,campur undi melayu undi melayu harap lebih
-1,enggan layan pelawa debat tutup pintu jabat wakil mahu serah surat jemput
1,bantu salur sekolah daftar
1,tahu tawhid fiqh tahu praktikal dasar realiti sosial
1,jumpa malam malam arah pimpin bahagian ambil inisiatif kumpul hasrat umno kekal antan
1,sokong undi rana lihat libat terusi program aktiviti ada
1,raja wujud kr m baharu iaitu tawar barangan jenama harga murah banding kedai hadiah gus raja prihatin nasib rakyat
1,justeru harap pusat rawat wujud bantu
0,mab mahukan bukti transaksi black and white
1,raja bukti boleh bangun negara banding raja
0,orang cina turun kad kenal nak bukti turun
0,tuju badan korporat wang parti politik
1,pelan tuju boleh tumpang tempat ambil terbang domestik lepas destinasi antarabangsa daftar bagasi terminal
-1,pesa kena tindak hukum penjara denda gus akibat kosong kerusi calon pilih raya ada
1,selesai pasti tugas tanggungjawab sprm jalan jejas
1,harap larang guna biofuel lulus rang undang undang red wujud diskriminasi minyak sawit
0,ika pilih raya lambat lihat putus mahkamah rayu
1,syukur selesai
1,teruja maklum sebahagian ahli keluarga pkr
1,majlis bn kena hadir
1,serah bantu simbolik jangka perdana menteri sawah negara sawah kawasan lembaga maju tani muda mada tengah mac
1,dekat kali halus mood jentera
0,nyata keluar raja negara keluar minyak sawit utama tentang larang
-1,menep tuduh dakwa badan telus jalan proses pilih raya negara
1,satu gantung
-1,payah undi sokong ni
1,raja negeri bekal air tambah juta liter hari sistem ors tampung juta liter hari
1,raja bawa ubah
1,patriot puji usaha kwsp tampil nafi dakwa sarawak report rujuk dana
0,pkr ppbm tentang umno pas ada anggap bawa pecah melayu
1,bn turun padang bantu baru turun
1,sukarelawan ahli ahli sukarela khidmat bantu tugas jelang pru
-1,adil
-1,spr cari jiwa dalam jatuh dadak suruhanjaya percaya dunia duduk rendah
1,negara aman baru ancang raja arah didik mudah dasar laksana lancar
1,seminar forum khusus fokus kanak kanak jauh tutup peluang jenayah jenayah
1,rana proses pengambilalihan selesai mrt corp hak milik ampang park awal laku bangun
1,anjur kursus asas lancong belia belia
1,satu temu himpun nak desak ros batal
1,wujud situasi parti politik melayu tanding parti cina sebab parti cina menang
1,rana ada taklimat malam ahli satu alumni smk dato sagor paham koperasi menjana dapat sahaja koperasi ahli
0,ganti peguam negara bangkit perkara
1,elaun khas lulus perdana menteri harga anggota bomba selamat sebut hero dendang
1,taubat tekad mahu tebus silap orang
1,menteri usaha tubuh badan urus awam bangsa tuju urus pelihara alit rumah rakyat samping tingkat alit hidup duduk b
1,siapa calon senarai buat kerja hak menang
1,bawa bangun sahaja sabah malaysia
0,felda tunggu maklum balas urus rancang wilayah penuh syarat syarat tetap pilih ikut program
1,ambil tindak tanggung manfaat kerja rompak kaya negara
-1,baca nyata tun bahawa menteri kabinet wanita zaman datuk seri najib portfolio wujud menteri relevan
0,konsep deb lancar ayahanda tun abdul razak hussein cuba deb an anologi mudah
1,dunia jalan niaga parah guna
-1,ironi tuntut universiti sebarang paksa hadir program pro bangkang halang tindak disiplin ambil
1,orang mesti lindung harga rana perkara jejas dibuli
-1,emosi rakyat api api bangkang bangkang mahir pecah bahkan rakyat negara
1,bekas pengerusi felda tan sri isa samad tahan ambil terang suruhanjaya cegah rasuah malaysia sprm sprm lepas panggil shahrir rana hak milik lot besar tanah pindah beliau pengerusi
-1,muslihat dekat preemtif gabung keliru undi kaum hilang kuasa
1,mesti proses undang negara salah biar mahkamah tentu
1,nyata utara kapasiti pengerusi bn selangor bn menang negeri terus kaedah kurang plastik berbeza
-1,raja sekutu negeri lupa orang asli masyarakat temiar peran peperangan tentang juang komunis
-1,umno bn salah kuasa raja takut orang ruang temu rakyat
-1,polisi cipta masyarakat bandar miskin
1,syukur rana perintah tengku razaleigh mudah oleh
1,dasar mesti dasar baji prihatin perlu rakyat golong
1,kuasa melayu hilang pilih orang tiada sejarah curi duit
1,rafizi ambil sen wang rakyat laksana amanah
1,bn jasin keras lepas menang pru
1,sehingga okay pakar tangan sibuk putus tumpu kerja
-1,veteran pecat ahli
0,bincang manfaat masyarakat transgender manfaat kuasa agama
1,industri wang tenaga kerja kompeten profesional
1,amanah juang islam rana inspirasi pimpin allahyarham tok guru nik aziz datuk fadzil noor
1,sumbang cuba kongsi cuba bantu sakit rawat wajar
-1,ringkas kawal dana parti politik malaysia longgar langsung tiada
1,halal valley lengkap makmal teknologi halal kilang ubat rumah sembelih kambing lembu kilang proses tulang gelatin besar asia
1,faktor umur kesan sihat sakit jantung
-1,mungkin malaysia percaya berita palsu
1,bukti rujuk dakwa tindak dakwa mahkamah
1,suara pucuk pimpin
1,percaya orang cakap dr mahathir diktator
0,bangun peranti boleh komunikasi objek berbeza
1,undang undang tuju tangan berita palsu alam siber sempit tangan kait alam siber media sosial sesuai
1,sebab statistik rugi tingkat statistik bilang bakar turun
-1,ahli parlimen turun padang bantu masyarakat siam
-1,akta selamat kesihatan kerja osha tanggungjawab majikan kerja selamat kesihatan kerja gagal buat kena denda dakwa mahkamah
1,justeru tiada sebarang pindah bon dana umpama syarikat individu nyata laku dakwa
1,wibawa sprm selesai tanggungjawab percaya kes kes serah peguam negara
1,malaysia negara parti berdekad dekad kuasa umno sempadan pilih raya juara kumpul korporat jentera menjana sokong besar
-1,azalina tepat bahawa rang undang undang berita palsu gubal jawatankuasa khas libat ahli parlimen belah
-1,tindak hujah ralat sesal rana tindak wajar ambil
-1,pokok tebang rizab hutan paip kering rakyat niaga lis kedah pulau pinang derita
-1,tuduh melayu hilang azan kumandang umpama
-1,amar datuk seri najib rakyat percaya berita palsu omong kosong umpama ketam ajar anak jalan
-1,adu jabat satu adu ros
1,arah wakil negeri patuh akur putus putus ikut surat siar keluar
1,bukti sahaja ambil tindak huni buang sampah rata
-1,desak cetus tsunami melayu parti gagal laku pru lepas
1,hubung pegawai anggota tugas sentiasa siaga timbang nilai bantu lindung orang awam balai polis takut trauma
-1,jasa manipulasi serang harap
1,jalan periksa punca gagal sistem
1,ucap juta terima kasih harga tan sri pertua datuk seri datuk seri timbal timbal pertua ruang timbang untk hujah
-1,pakat bangkang tahan parti bangkang misi ideologi
1,mahukan bangkang konstruktif destruktif rana tiada bangun laksana hadir bangkang sentiasa sikap negatif
1,makna menteri wang menteri lapor parlimen anggota parlimen ikut kembang timbul
1,sentimen pacu utama tambah syarikat mula niaga luas niaga tempat masuk firma asing wujud peluang kerja perlu pelbagai mahir
1,gelap terang kabur hadirin puas hati jelas beliau tanya sahaja soal beliau lancar
1,lepas banjir kem desa bbngo putus jadi rekreasi duduk jaga
-1,salah krisis manusia hebat zaman
0,baca pasal kahwin muta ah
0,nampak tebal sahaja perkara bincang pokok hormat
-1,orang ramai wang
0,sebab mati lelaki rabies encephalitis
-1,ramai jawat awam sakit berat sara
1,terima kasih rana nama bapa jalan udara tambang rendah
1,dokumen palsu kwsp lapor polis oktober
0,beg bel
0,dunia jalan niaga parah guna
1,insya allah perinci tuduh lepas
0,takat senarai nama calon tunggu pembahagian kerusi selesai
0,rayu mahkamah tepi hukum penjara hakim mahkamah sesyen mohon hukum penjara tahun kena vivian
1,visi misi bangun pulau perangin muka dunia
1,raja negeri sumber bantu bangun sabah anak anak kembang maju
-1,perkara kejut netizen percaya lakon filem tombirou sanggup perkara
-1,pecat anggota langgar lembaga parti
0,tembung tu tembung
1,utama ganjak iaitu mahu pasti laku alih kuasa calon
-1,canggah konsep demokrasi benar negara negara maju
-1,mustahil adu ros strategi arah dedak habuan
1,menteri didik sentiasa harga korban guru
1,hormat yb rafizi pimpin baharu kenal amal kronisme nepotisme
1,usaha langsung kurang gantung polis cegah jenayah laku
-1,fitnah besar rana hidang babi gambar sensitif umat islam
1,tubuh mrm langsung wujud percaya kalang artis mangsa curi tiris kutip royalti sebab harga
-1,ika calon calon masalah pilih parti paksa hadap pelbagai serang
1,sasar tanding kerusi jangka menang kerusi negeri
1,lihat orang terima islam kasih sayang kasih sayang kasih sayang
0,tanding nama calon
1,najib ambil langkah langkah serius ikhlas betul silap
1,bantu asas ekonomi kukuh program transformasi ekonomi raja laksana wujud juta peluang kerja juta kerja dapat
0,senarai
1,raja ambil tindak undang undang dekat salah tanam
1,rakyat bahawa serius pimpin peringkat bangsa negeri
1,tangan hasil hasil cukai hasil cukai
1,dasar majikan imbang manfaat ingin kerja manfaat tawar kekal tarik bakat
-1,niaga tindak agresif keluar baur ugut ambil pisau cuba serang
1,juta lancong asing malaysia jangka tingkat juta jelang
1,kali slogan tukar raja jaya tawan rakyat jelata kalang undi cina
1,bahasa inggeris untung lagi bahasa ilmu mudah kuasa ilmu faham bahasa inggeris
0,tengku adnan dah benar ros
1,didik projek gemar peribadi duta turki
-1,jangka cetus helah usaha tarik perhati sokong undi kempen pilih raya
1,takdir allah usaha cegah dar perlu tekan ajar pusat tahfiz
1,pegang
1,hasil bincang lap teras bandar menteri forum ambil bentuk atur baharu masuk akta badan urus rumah awam negara gubal gubal akta baharu
1,ambil mudah
1,lawan propaganda israel satu
1,gantung angka tumbuh kdnk
0,juta beg plastik jual ada kempen jaya
1,sekolah kejar gps rana nilai murid libat capai akademik pentaksiran bilik darjah pentaksiran aktiviti jasmani sukan kokurikulum pentaksiran psikometrik
-1,fitnah senjata ampuh politikus raih kuasa manusia waras benar cari faham fitnah
-1,undi rana tuju rosakkan undi
-1,pelbagai isu sengaja bangkit timbul gusar marah kalang rakyat raja
1,bantu ladang ekonomi
1,hubung renggang
1,politik perbezaan pandang langsung titik sama pas parti bangkang iaitu jatuh raja bn gagal tadbir negara
1,lihat dap urus pulau pinang baik orang melayu iktiraf perkara timbul dah
1,alit murid sentiasa pantau
-1,dah demokratik dah
-1,parti sengaja buat rana strategi
0,periksa kru malam ambil tindak lepas kelulus mahkamah
-1,beliau ulas ucap mantan menteri kedah tuduh beliau pimpin suka lena
1,laku ulang kali tiada sen bayar kontraktor tiada inci tanah projek dasar laut
-1,pandu emosi tambah faham benar janji munasabah
1,air nak rawat mesti bekal air mentah air mentah empang empang atus tiada isu bekal air mentah cukup
1,mati denggi mati catat tempoh banding mati lapor turun kes atus
-1,wujud pelbagai tohmahan raja zalim proses normal politik pilih raya
0,kawan kawan amanah satu hadap cabar getir kenal parti tanding
1,dapat buah syarikat gagal jamin selamat maklumat peribadi kontrak syarikat batal
1,raja usaha selaras harga outlet sabah sarawak
1,tanda negara
0,ada mahu tanding
1,tuah rana pahang milik pelbagai khazanah alam harga pantai tanah sungai taman negara pelbagai makan produk lancong
-1,sikap tikai telus sistem pilih raya jelang pru anggap usaha propaganda cuba keliru rakyat undi
-1,beliau dalang sebab jatuh ringgit malu
1,sahaja calon bawa bendera bn wajib sokong
-1,pecat anggota lepas dapat tindak canggah lembaga parti
1,bantu individu jangkit hiv rawat
1,lapor polis pasti lapor sprm rana siasat tahan individu tawar dedak
1,tanding kerusi orang anggap menang
1,harap mengeksport durian jepun
-1,gerak kerja sulit tuan tuan peringkat peringkat tinggi ramai ketua bahagian tau ramai ketua tau
1,tawar pusat rawat daftar aadk pantau bantu wang jalan program suai
-1,gst rana wang raja salah dibazirkan
0,pilih bukit antarabangsa gombak kerusi selangor
0,peluang pas undi melayu
1,jaya pnb ukur sudut jaya dasar induk raja deb aspek agih kaya negara adil saksama
-1,kuasa sikap kuku besi
1,instrumen vehicle pnb sambut pnb sambut jaya dasar dasar induk raja tentu masyarakat adil saksama kaya masyarakat kukuh satu padu
1,cegah rawat sakit kanser
1,janji felda bahawa telus urus tadbir felda rana mahu amal kronisme nepotisme hidup
-1,tengok bangkit arab musnah
0,isu politik
1,rancang bangun mudah kilang baharu kawasan jangka kukuh kecekapan syarikat sedia produk alit langgan
1,baik rekah periksa cerun kerap
1,umum bangkang dedak dar umum datuk seri najib kapasiti beliau perdana menteri
-1,amal media media sosial masyarakat tulis blog medium salur maklumat rana maklumat masyarakat manipulasi
1,rm bentuk baucar buku tinggal implikasi industri giat buku
-1,isu main jelang pilihanraya
-1,parti perintah terima dana syarikat terima projek raja
0,makna harap selesa kawasan bandar majoriti melayu jalan sukar kawasan bandar majoriti melayu
0,diri tindak afirmatif campur tangan raja niaga
1,hubung polis sekutu australia afp kesah unsur jenayah transaksi wang had tiga urus transaksi
1,rancang laksana tambah rangkai sistem kereta api jelang percaya sesak malang jalan raya kurang
1,baris pimpin muda dinamik pimpin lim
0,ada najib spr sedia amal duduk buka mahathir bahawa kumpul antarabangsa alu alu bebas hantar misi perhati pru
1,janji nanti rakyat kedah maklum balas tawar peluang kerja bn manifesto projek bandaraya getah laksana agih bantu skim khairat waris si mati bina lapang terbang antarabangsa kulim
0,shahrir umum januari konon felda milik hak milik maksud beliau
1,tetap peluang kerja tawar minimum rm bulan
-1,calon gabung parti bangkang hilang layak tanding
0,baik struktur bangun rana rujuk jkr
0,politik menang sorak kampung gadai
-1,hujah perkara laku kali kait politik cetus sengaja susun rupa
-1,langkah takut nakutkan beri maklumat mahu dedah penyalahgunaan kuasa rasuah jenayah kolar putih
0,nama nama rana isytihar dapat negara
-1,aneh raja duit biaya video berita palsu iklan iklan akhbar poster propaganda jatuh raja negeri pulau pinang
-1,berani cabar institusi negara ubah lembaga negara
1,sebarang logo parti bicara sebarang topik politik hadir bantu
1,um tambah bidang kebolehgajian graduan jaring kerjasama industri kongsi strategik antarabangsa
-1,kurang laku sebab merosot prestasi ahli kemas sebab kurang staf kemas
1,tinjau institut darul ehsan ide konteks bn atus
0,mohd fisol pegawai media
0,orang perkara larut
0,tuju individu oleh
1,tegas parti tanding pilihanraya undi khidmat baik rakyat
1,mudah rakyat
-1,laku murid paksa pilih sekolah kawasan diam
0,bidang kuasa menteri
-1,ketika hayat bn hujung pru
0,produk kandung hydroquinone tretinoin produk farmaseutikal daftar kuasa kawal dadah nasihat profesional kesihatan
0,demokrasi hak tanding amanah rakyat jalan
0,bangun susul kampung hadir berfasa
-1,malaysia lahir kilan indonesia ikut lapor media henti hantar bantu rumah negara sebab kes pencil laku hubung dera bantu rumah
-1,percaya calon bangkang taktik
-1,gagal buat kastam tinggal golong niaga rakus kaut untung elak cukai
1,program buka mata komuniti orang asli
1,lihat datuk seri najib perdana menteri peka isu wanita
-1,harga rumah sebab golong muda terhimpit
0,isu status jawat ahli pimpin umno sah luput
1,sedia kongsi alam tahu bangun ekonomi sosial negara bangun rangka program kerjasama teknikal malaysia mtcp sedia malaysia kongsi alam bangun negara negara selatan selatan
1,pasir korek kerja kerja tambak laut teluk muroh lumut
-1,dakwa anti muslim anti islam rancang orang cina perintah malaysia
-1,zaman sekolah ratap daun nipah lantai tanah dinding buluh kayu bangku kayu
-1,hasil kerja tangan bn akibat pembaziran wang negara curi rasuah naik kos sara hidup akibat gst jatuh nilai mata wang
1,negara dunia laksana cukai asas cukai luas ekang ketidaktentuan ekonomi global
-1,gagal selesai menteri ajar
0,rm bilion hutang mdb hutang mesti aset rakyat
0,ianya ph tunggu daftar gantung putus peringkat mahkamah
1,hubung rapat tingkat kebolehpasaran graduan tepat hendak industri lepas bergraduasi
-1,tiada tiris untuk seleweng laku
1,pokok tebang tanam teroka bayar rm bulan pinjam sara hidup
0,dapat menteri menteri perdana menteri ceramah politik pegawai raja
0,kepala batas kawasan bekas perdana menteri tun abdullah ahmad badawi kawasan seringkali menteri ahli parlimennya timbal menteri
0,mohon mahkamah tepi sabit hukum penjara mahkamah sesyen rayu sabit gagal mohon anak guam kena hukum denda banding penjara
1,bahawa sop prosedur operasi standard patuh majikan raja malaysia lindung majikan dera zalim
1,rakyat nampak ghairah mahu tanding wakil rakyat
1,china potensi rana negara ekonomi besar dunia tempoh dekat
